::1 - - [30/May/2020:15:49:20 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:50:07 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:50:48 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:51:56 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:52:36 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:52:59 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:53:33 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:01:23 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:02:33 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:03:00 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:03:37 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:04:44 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:06:36 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:07:14 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:07:44 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
